"","cand_A","cand_B","cand_C","cand_D","cand_E","cand_F","cand_G","cand_H","cand_I"
"49248",0,2,10,0,0,4,3,0,0
"49249",0,8,10,2,2,8,2,0,0
"49251",0,10,0,9,9,9,9,1,1
"49252",3,8,7,5,0,7,7,0,0
"49253",6,6,0,6,2,6,2,0,0
"49255",10,2,0,5,7,1,5,8,6
"49256",0,6,10,0,0,8,0,0,0
"49258",7,5,0,9,5,3,5,4,5
"49259",0,7,9,0,0,7,2,0,0
"49260",7,2,0,5,8,1,6,7,2
"49261",6,3,0,6,1,1,6,4,4
"49262",3,9,2,6,1,4,6,0,0
"49263",9,7,0,10,5,5,5,9,2
"49266",5,0,1,4,9,4,4,5,2
"49267",7,2,0,6,2,1,9,3,2
"49268",3,1,7,1,1,1,1,0,0
"49269",9,2,0,3,6,0,2,8,5
"49270",6,8,8,0,0,5,0,0,0
"49271",3,4,10,2,1,4,2,2,5
"49272",1,8,1,4,0,4,4,0,0
"49274",1,1,10,1,1,1,1,0,0
"49275",4,1,0,6,4,1,9,4,2
"49276",3,9,4,6,1,5,4,2,1
"49277",0,7,10,0,0,7,2,0,0
"49279",9,2,2,2,6,2,2,10,2
"49280",4,4,1,4,8,4,4,4,1
"49281",6,7,1,7,5,5,7,3,2
"49282",0,7,0,5,0,8,5,0,0
"49284",5,6,0,10,5,5,5,1,1
"49285",3,6,3,3,2,3,3,3,2
"49286",4,5,10,2,0,4,1,0,0
"49288",2,5,7,4,3,6,5,0,0
"49289",1,7,2,2,0,6,6,0,0
"49290",8,3,0,6,5,3,6,6,3
"49291",0,5,5,0,0,0,5,0,0
"49292",10,0,0,3,8,0,3,7,1
"49293",8,3,0,7,3,3,5,8,3
"49294",5,5,0,1,1,1,1,5,1
"49295",10,1,0,3,3,10,3,10,0
"49296",8,6,0,3,6,1,3,1,1
"49297",4,10,0,9,7,0,8,5,0
"49298",9,2,0,5,9,1,3,4,0
"49299",4,8,0,9,2,3,7,4,3
"49300",10,5,4,7,6,5,7,7,0
"49301",6,0,0,1,6,1,1,0,0
"49302",1,5,5,1,1,3,3,2,3
"49303",0,7,7,5,0,2,4,0,2
"49304",2,8,5,7,0,6,9,0,0
"49305",3,4,0,9,1,10,3,0,0
"49306",0,7,5,9,0,0,7,0,0
"49307",5,5,0,5,5,5,5,5,3
"49308",7,2,0,4,6,4,4,2,7
"49310",7,0,0,2,10,0,4,10,10
"49311",5,5,0,5,5,5,5,5,5
"49312",6,2,0,5,9,8,5,8,5
"49313",1,10,9,9,0,10,8,1,0
"49314",8,3,0,4,5,2,2,8,5
"49315",5,5,5,5,5,5,5,5,5
"49316",0,4,6,3,0,6,0,0,0
"49317",10,6,7,8,4,9,4,8,5
"49318",0,5,10,0,0,0,0,0,0
"49319",0,5,9,5,0,7,5,0,0
"49321",2,9,10,7,0,10,3,0,0
"49322",10,7,0,8,8,9,7,9,1
"49323",2,7,7,2,0,4,2,0,0
"49324",8,2,0,4,5,0,3,7,3
"49325",5,5,0,4,8,2,6,1,0
"49326",6,2,0,5,9,3,3,10,7
"49327",8,2,0,4,5,5,4,5,3
"49328",8,5,1,7,4,2,4,6,0
"49329",9,1,0,7,8,3,4,6,5
"49330",4,7,0,8,7,7,6,4,0
"49331",5,1,0,3,7,1,2,8,3
"49332",3,6,6,6,1,6,5,2,1
"49333",3,7,0,7,0,2,5,2,0
"49334",10,0,0,0,2,0,0,0,3
"49335",3,0,3,2,4,3,3,3,3
"49336",5,5,0,8,3,2,5,10,3
"49337",2,10,7,5,0,7,7,0,0
"49338",2,1,0,6,1,1,5,2,1
"49339",9,5,0,5,5,5,5,5,0
"49340",8,5,2,3,5,2,4,4,3
"49341",8,7,8,6,2,9,3,0,1
"49342",5,4,5,5,9,5,5,2,5
"49343",2,7,1,5,4,5,4,0,0
"49346",0,4,10,3,0,3,4,0,0
"49347",4,7,1,6,0,8,7,2,2
"49348",5,8,0,5,5,2,10,2,2
"49349",7,0,0,4,9,0,4,4,9
"49350",8,7,3,4,6,3,3,6,3
"49351",3,8,8,7,0,7,5,0,0
"49352",6,5,1,8,1,4,4,2,0
"49353",8,5,3,7,3,10,4,1,1
"49354",10,0,0,5,5,0,5,8,4
"49356",8,4,0,6,6,3,5,7,6
"49357",0,9,10,5,0,3,4,0,0
"49358",8,2,1,8,8,5,3,8,8
"49359",5,4,9,3,5,3,3,3,1
"49360",8,8,8,3,1,6,7,1,2
"49361",0,9,9,4,0,4,5,0,0
"49362",3,1,0,1,1,0,1,0,0
"49363",0,0,0,0,0,0,0,0,0
"49364",5,5,5,5,5,5,5,5,5
"49365",4,8,8,7,0,6,2,0,0
"49368",5,1,0,3,2,0,0,0,0
"49369",2,10,0,8,0,6,7,0,3
"49370",6,1,0,4,10,2,2,8,8
"49371",0,7,9,1,3,0,1,0,0
"49372",8,1,4,2,3,1,1,2,1
"49373",8,7,0,10,4,7,6,7,2
"49374",5,10,5,8,3,9,7,1,0
"49375",8,3,0,5,7,2,6,4,0
"49376",3,8,0,5,0,3,5,0,0
"49377",5,5,6,5,5,5,5,5,5
"49378",8,0,0,5,10,0,5,6,8
"49379",10,3,0,4,10,0,3,10,0
"49380",9,0,0,3,7,1,3,3,8
"49381",6,9,0,6,3,4,5,8,7
"49382",2,10,0,6,0,9,6,1,1
"49384",10,2,2,2,2,2,2,5,2
"49385",8,1,0,7,9,1,2,8,9
"49387",8,1,0,6,2,1,5,5,0
"49388",6,7,0,7,6,3,6,5,5
"49389",7,2,0,3,6,0,5,6,6
"49390",10,0,0,1,9,1,1,9,0
"49391",2,3,8,0,0,3,2,0,0
"49392",9,2,0,3,3,2,2,7,2
"49393",10,0,10,8,0,0,8,0,0
"49394",7,3,4,1,4,7,3,6,4
"49395",8,0,5,6,3,0,2,4,0
"49396",10,5,10,5,0,8,0,0,1
"49397",10,3,0,6,8,1,8,5,5
"49398",8,5,1,7,8,5,5,5,6
"49399",7,1,0,5,8,1,1,4,3
"49400",8,5,1,4,1,1,5,5,5
"49401",8,5,0,5,6,3,5,0,2
"49402",7,3,3,3,4,2,2,2,2
"49404",6,9,0,6,0,6,10,5,0
"49405",5,6,0,8,4,1,4,3,3
"49406",1,1,5,1,1,1,1,1,5
"49407",6,9,4,8,0,6,8,2,0
"49408",3,7,0,2,1,7,7,1,0
"49409",6,2,0,3,6,1,4,7,7
"49410",8,8,3,8,5,8,8,5,5
"49411",4,10,2,5,1,9,9,1,6
"49413",2,7,7,7,1,7,5,2,7
"49414",9,3,0,4,6,1,4,5,3
"49415",10,1,0,5,4,4,4,7,0
"49416",5,0,1,10,4,7,4,8,4
"49417",6,4,6,2,6,6,5,1,3
"49418",7,4,0,6,8,5,5,7,7
"49419",8,2,0,5,8,1,3,10,8
"49420",5,1,0,5,7,1,2,8,6
"49421",7,5,0,10,10,0,8,7,0
"49422",10,1,3,5,10,0,3,8,0
"49425",6,2,0,4,9,2,4,8,8
"49426",4,5,0,5,4,4,5,4,3
"49427",7,0,0,5,8,6,5,6,6
"49428",1,7,5,2,0,8,8,0,0
"49429",0,7,10,0,0,5,0,3,0
"49430",5,7,0,8,7,0,3,1,4
"49431",0,7,10,0,5,8,0,0,0
"49432",5,5,5,5,5,5,5,5,5
"49433",3,7,7,5,0,9,8,1,0
"49434",6,4,0,5,6,2,3,4,4
"49435",5,5,5,5,5,5,5,5,5
"49436",8,2,0,4,9,1,3,9,7
"49437",10,2,0,8,4,5,1,6,3
"49438",0,1,7,0,0,0,1,0,0
"49439",6,5,0,7,2,4,6,5,4
"49440",7,5,1,5,4,2,5,3,2
"49441",0,0,0,0,0,0,0,0,0
"49443",3,2,7,2,1,4,1,1,1
"49444",7,0,0,0,6,0,0,6,0
"49445",8,0,0,4,7,0,2,7,6
"49446",10,0,0,3,7,1,3,7,0
"49447",2,8,0,5,3,5,2,0,0
"49448",10,1,0,1,9,1,1,3,5
"49449",1,8,0,8,0,7,8,1,1
"49450",8,1,0,5,8,2,4,2,0
"49451",5,1,0,2,8,0,1,5,4
"49452",5,8,0,7,2,3,10,5,5
"49453",3,6,3,3,2,4,7,0,0
"49454",8,6,4,5,7,6,6,7,3
"49456",9,2,0,7,8,2,5,9,2
"49457",3,6,0,9,0,6,5,2,0
"49459",0,10,0,8,0,8,10,0,0
"49460",8,4,0,5,5,4,6,5,2
"49461",9,5,0,1,10,5,1,5,0
"49462",6,3,1,7,7,3,4,6,6
"49463",9,0,0,3,10,0,2,5,5
"49464",2,3,7,1,2,8,2,1,1
"49466",4,8,9,2,2,6,4,2,3
"49468",9,1,0,2,10,1,3,8,1
"49469",2,10,10,6,2,5,5,0,2
"49470",7,4,0,3,10,2,2,7,2
"49471",10,5,0,4,5,3,1,3,0
"49472",9,7,0,9,7,5,8,7,10
"49473",10,1,0,4,8,0,5,8,5
"49474",2,9,9,4,1,6,5,0,0
"49477",10,0,0,5,0,2,5,2,0
"49478",0,0,0,0,0,0,0,0,0
"49479",5,8,7,0,4,5,5,0,0
"49481",6,3,2,4,6,3,4,7,4
"49482",10,4,2,6,8,4,9,5,3
"49483",2,7,10,4,0,7,2,0,0
"49484",9,4,1,3,6,2,8,7,4
"49485",7,6,0,3,7,0,3,3,0
"49486",0,8,7,2,0,6,3,0,0
"49487",0,7,10,3,0,9,5,0,0
"49488",0,9,10,7,0,9,6,0,0
"49489",10,0,1,1,5,1,0,3,6
"49490",10,2,2,2,9,1,2,2,1
"49492",3,4,10,4,0,7,1,0,0
"49493",9,4,0,6,6,0,4,6,4
"49494",10,0,0,5,10,0,2,4,0
"49495",4,8,10,0,0,9,2,0,0
"49496",5,4,2,2,2,3,4,2,0
"49497",1,7,4,0,1,0,0,0,0
"49498",6,4,0,4,8,3,4,7,4
"49499",6,6,9,4,3,6,5,3,0
"49500",4,8,3,4,1,6,6,2,0
"49501",6,4,0,8,3,0,5,7,6
"49502",5,8,8,3,3,5,6,5,2
"49504",5,5,0,7,2,4,8,4,0
"49506",6,7,6,5,4,3,5,6,2
"49507",2,9,3,9,1,5,5,5,1
"49508",10,4,2,3,1,1,3,7,1
"49509",9,7,4,7,3,5,1,9,7
"49511",4,7,2,4,0,7,4,0,0
"49512",6,2,0,2,2,2,2,2,0
"49514",0,7,10,0,0,7,0,0,0
"49515",5,6,2,6,2,6,7,5,5
"49516",3,8,0,10,4,7,6,1,0
"49517",8,4,0,7,8,3,4,9,6
"49518",9,3,0,5,5,3,3,9,3
"49519",5,1,9,2,4,6,2,0,0
"49521",9,2,0,5,8,3,3,5,3
"49522",6,1,3,9,1,1,10,3,1
"49523",4,7,0,8,2,2,1,2,1
"49524",5,5,0,5,2,3,4,3,0
"49525",8,2,1,4,2,2,3,3,1
"49526",6,3,1,5,5,3,6,4,0
"49527",5,5,4,0,5,0,0,0,0
"49529",0,0,0,0,0,0,0,0,0
"49530",4,5,7,6,5,2,7,0,0
"49531",8,0,9,0,5,5,4,0,0
"49534",5,5,5,5,5,5,5,5,5
"49535",3,9,0,8,2,8,9,3,3
"49536",0,7,10,0,0,6,2,0,0
"49537",9,8,0,7,8,6,6,7,5
"49538",7,3,0,3,3,2,4,3,2
"49540",5,5,5,5,5,5,5,5,5
"49541",10,0,0,4,8,2,3,9,0
"49542",4,7,0,3,2,2,5,5,0
"49543",3,7,7,2,0,8,1,0,0
"49544",7,2,1,4,8,0,1,3,6
"49545",5,0,0,3,5,0,0,5,5
"49546",0,10,0,7,0,9,6,0,0
"49547",8,0,0,1,5,0,1,5,0
"49548",3,3,0,3,3,7,3,4,1
"49549",8,6,9,3,2,7,2,0,0
"49550",2,2,9,3,4,2,0,3,0
"49551",2,8,2,3,0,3,2,1,0
"49552",1,8,9,1,0,5,7,3,0
"49553",4,10,0,7,0,9,7,0,0
"49554",1,5,9,7,1,7,1,1,3
"49555",5,4,0,8,9,0,7,9,2
"49556",10,0,0,0,3,0,0,1,0
"49557",1,4,6,3,1,5,4,1,0
"49559",7,1,0,5,8,1,5,8,7
"49560",2,10,8,2,2,2,2,2,0
"49561",0,10,10,0,0,7,2,0,0
"49562",0,5,10,0,0,5,1,0,0
"49563",2,3,10,3,0,5,5,0,5
"49566",2,1,1,1,5,1,1,3,5
"49567",8,4,4,5,6,4,6,8,4
"49568",3,8,0,7,1,7,9,3,0
"49569",10,1,0,5,6,2,5,5,5
"49570",4,7,4,8,0,7,8,4,2
"49571",6,4,1,8,7,6,7,3,3
"49572",4,5,4,5,4,5,5,4,4
"49573",10,7,0,8,5,1,3,7,1
"49574",9,1,0,3,8,1,5,6,7
"49575",10,5,0,3,3,2,1,1,0
"49576",5,4,5,6,4,6,5,6,5
"49578",0,8,10,5,0,4,5,0,0
"49579",6,5,0,9,4,4,9,2,1
"49581",7,2,10,3,2,2,5,2,5
"49582",6,6,10,2,0,6,2,0,2
"49583",5,5,0,5,5,3,5,6,3
"49584",9,2,0,6,9,2,6,8,5
"49585",0,7,6,6,1,6,2,2,0
"49586",5,0,0,1,10,0,1,2,2
"49587",10,3,0,3,8,3,3,9,0
